PK;NOMBRE;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADAX;COORDENADAY;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
133983;Centro Sociocultural José Espronceda (Tetuán);Secretaría: Mañanas: de lunes a viernes de 9:30 a 13:30 y Tardes: de lunes a jueves de 16:30 a 18 horas.    Agosto:  Cerrado;1 Salón de actos / auditorio (aforo 96 personas)  7 aulas  Zona wifi;Metro: Cuatro Caminos (líneas 1, 2, 6)  Bus: 3, 64, 66, 124, 128, 149;Sobre accesibilidad: el edifico fue construido en el año 1986. Se corresponde con el proyecto inicial del edificio, debiendo cumplir en su día con la normativa existente al respecto.;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=23881e79ee71c010VgnVCM1000000b205a0aRCRD;ALMANSA;CALLE;V;9;;MADRID;MADRID;28039;BELLAS VISTAS;TETUAN;440367;4477999;40,44863106;-3,704526502;"915 536 160                       
";;cscjespronceda@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
142944;Centro Sociocultural Juvenil Moratalaz;Secretaría:  de lunes a viernes: de 9 a 14 horas y de 17 a 19 horas;Sala de exposiciones  Sala de lectura y estudio  5 aulas  Zona wifi  Aula Multimedia La Tarde Más Joven;Metro: Pavones (línea 9)  Bus: 8, 20, 63, 71, 140, 142, 144;En la misma sede se encuentra la Oficina de información juvenil.;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bf388899fc81c010VgnVCM1000000b205a0aRCRD;FUENTE CARRANTONA;CALLE;V;10;;MADRID;MADRID;28030;PAVONES;MORATALAZ;446083;4472471;40,39922277;-3,636654344;915 880 459 / 915 887 435 / 915 887 459;;ccjmoratalaz@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
167128;Centro Sociocultural Latina;Secretaría: de lunes a viernes de 9:30 a 14:30 horas y de 16:30 a 18:30 horas;1 sala de lectura  1 sala de exposiciones  6 aulas  Zona wifi  1 sala de audiovisuales;Bus: 17, 34, 117, 155;En la misma sede:    Oficina de información juvenil  Sala de Estudio Latina;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a4ed8899fc81c010VgnVCM1000000b205a0aRCRD;RODRIGO DE ARANA;CALLE;V;50;;MADRID;MADRID;28044;LAS AGUILAS;LATINA;435092;4470384;40,37963665;-3,765949245;"915 095 470 / 471               
";;juvenlatina@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
170066;Centro Sociocultural Lavapiés (Centro);Secretaría: de lunes a viernes de 9 a 14 horas  Lunes a jueves de 15:30 a 17 horas;Salón de actos / auditorio  9 aulas  Zona wifi;Metro: Lavapiés (línea 3).  Bus: M1;;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5f891e79ee71c010VgnVCM1000000b205a0aRCRD;OLIVAR;CALLE;V;46;;MADRID;MADRID;28012;EMBAJADORES;CENTRO;440583;4473672;40,40966697;-3,701574292;915 060 712 /0 775;;cclavapies@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
180005;Centro Sociocultural Luis Gonzaga (Chamartín);Secretaría: de lunes a jueves de 9:30 a 14 horas y de 16:30 a 18:30 horas, los viernes de 9:30 a 14 horas  y de 16:30 a 17:30 horas.;Salas de lectura y estudio  7 aulas  Zona wifi  Club de ajedrez;Metro: Cruz del Rayo (línea 9)  Bus: 1, 29, 52;En la misma sede se encuentra la Oficina de información juvenil.;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ba8b3d232e91f010VgnVCM1000000b205a0aRCRD;PRINCIPE DE VERGARA;CALLE;V;142;;MADRID;MADRID;28002;CIUDAD JARDIN;CHAMARTIN;442605;4477567;40,44489723;-3,678097292;915 886 596 / 915 885 219;;;/contenido/entidadesYorganismos/CentrosCulturales; 
180011;Centro Sociocultural Maestro Alonso (Salamanca);Secretaría: de lunes a jueves de 9 a 14 y de 15 a 18 horas. Viernes de  de 9 a 14 y de 15 a 17 horas;Exposiciones ( h all   de entrada de la planta baja y de la primera planta)   Sala de lectura y estudio  Salón de actos / auditorio  3 salas de ensayo  14 aulas  Cafetería  Zona wifi;Metro: Ventas (líneas 2, 5)  Bus: 12, 21, 38, 53, 106, 110, 146;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=783f1e79ee71c010VgnVCM1000000b205a0aRCRD;MAESTRO ALONSO;CALLE;V;6;;MADRID;MADRID;28028;FUENTE DEL BERRO;SALAMANCA;443715;4475837;40,42938854;-3,664855511;"917 268 800 / 913 560 807   
";;;/contenido/entidadesYorganismos/CentrosCulturales; 
180014;Centro Sociocultural Marconi (Villaverde);Secretaría: de lunes a jueves de 9:30 a 13:30 y de 16:30 a 19:30 y viernes de 9:30 a 13:30 horas.  Durante el mes de  julio el horario será de 9 a 14 horas, de lunes a viernes.;Sala de exposiciones  Sala de lectura y estudio  3 aulas  Cafetería  Zona wifi;Bus: 79  Renfe: San Cristóbal Industrial;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6cb0085f5181c010VgnVCM1000000b205a0aRCRD;COLONIA MARCONI;ACCESO;V;4;calle Eustaquio 25 (frente a fachada);MADRID;MADRID;28021;SAN ANDRES;VILLAVERDE;440582;4465356;40,33475183;-3,700809561;917 100 232;;ccmarconi@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
180078;Centro Sociocultural Miguel de Cervantes (San Blas - Canillejas);Secretaría: de lunes a viernes de 10 a 14 horas.  Excepto:   junio y septiembre de 10 a 14 horas y de 17 a 19 horas  agosto cerrado    Horario Sala de estudio:    Lunes a viernes de 10 a 21 horas. Sábados, domingos y festivos de 10:00 a 14:30  y de 16:30 a 20 oras (Ampliación horario hasta las 23 horas. 16 de agosto-30 de septiembre;Sala de exposiciones  2 salas de lectura y estudio  Salón de actos / auditorio (afoto:125)  4 aulas  Zona wifi;Bus: 28, 38, 48, 140, 153;;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=24be1e79ee71c010VgnVCM1000000b205a0aRCRD;ALIAGA;CALLE;V;5;;MADRID;MADRID;28022;CANILLEJAS;SAN BLAS-CANILLEJAS;448257;4476610;40,43664779;-3,611362971;917 430 078;;ccmcervantes@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
180291;Centro Sociocultural Oporto (Carabanchel);Secretaría: de lunes a viernes de 10 a 13 horas y de lunes a jueves de 16:30 a 18:30 horas.   AGOSTO: CERRADO;Sala de lectura y estudio  Salón de actos / auditorio  4 aulas  3 gimnasios  Cafetería;Metro: Oporto (líneas 5, 6) , Opañel (línea 6)  Bus: 55, 81, 108, 118, 247;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=357a1e79ee71c010VgnVCM1000000b205a0aRCRD;OPORTO;AVENIDA;V;78;;MADRID;MADRID;28019;OPAÑEL;CARABANCHEL;438341;4471156;40,38684744;-3,727740327;"914 603 801   / 914 603 912                 
";;ccoporto@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
180717;Centro Sociocultural Rafael de León (Fuencarral - El Pardo);Secretaría: de lunes a viernes de 9 a 13:30 y de 17 a 19 horas.;Salón de actos / auditorio  8 aulas  Zona wifi;Metro: Avenida de la Ilustración (línea 7)  Bus: 49 , 64 , 67 , 83 , 133;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7e0b1e79ee71c010VgnVCM1000000b205a0aRCRD;ISLA DE ONS;CALLE;V;14;;MADRID;MADRID;28035;PEÑA GRANDE;FUENCARRAL-EL PARDO;438959;4481521;40,48025613;-3,721468678;917 310 350;;ccreleon@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
180854;Centro Sociocultural San Cristóbal de los Ángeles (Villaverde);Secretaría: de lunes a viernes de 9 a 13 y de 16 a 18 horas.  Durante el mes de julio el horario será de 9 a 13 horas.;Sala de exposiciones  Sala de lectura y estudio  Salón de actos  6 aulas  Zona wifi;Metro: San Cristóbal (línea 3)  Bus: 59, 79,;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7f4a79262ef5d010VgnVCM1000000b205a0aRCRD;PINAZO;PLAZA;V;9;;MADRID;MADRID;28021;SAN CRISTOBAL;VILLAVERDE;441460;4466191;40,34233619;-3,690550474;917 100 410 / 917 100 413;;ccscangeles@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
181203;Centro Sociocultural San José de Calasanz (Latina);Secretaría del centro:   De lunes a viernes de 9 a 13:30 horas y de 16:30 a 18 horas.   Horario de verano consultar.   Salas de estudio y lectura:    Horario de invierno: de lunes a viernes de 9:30 a 21 horas, y sábados de 9:30 a 13 horas.   Horario de verano: de lunes a viernes de 9 a 20 horas, y sábados de 9:30 a 13 horas.  Agosto cerrado.;Sala de exposiciones  2 salas de lectura y estudio  Salón de actos / auditorio, aforo 90 personas.  9 aulas  Zona wifi  Cafetería.;Bus: 119, 138;En la misma sede están ubicadas las salas de estudio 'Escritor Pedro de Répide' y 'Arquitecto Juan de Herrera' con 16 puestos de lectura cada una.;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2bae598d1351c010VgnVCM1000000b205a0aRCRD;MARIA DEL CARMEN;CALLE;V;65;;MADRID;MADRID;28011;PUERTA DEL ANGEL;LATINA;437939;4473339;40,40647389;-3,732701092;914 649 304;;cccalasanz@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
181625;Centro Sociocultural Santa Petronila (Villaverde);Secretaría: de lunes a viernes de 9:30 a 13:30 y de 17 a 19 horas.  (Durante el mes de julio el horario de oficina será de 9 a 14 horas).;Sala de lectura y estudio  Salón de actos / auditorio  Cafetería comedor  Zonas de exposiciones en planta primera y segunda  16 aulas  Ascensor  Aseos adaptados  Cambiador de bebe en planta baja  Zona wifi;Metro: Villaverde Bajo Cruce (línea 3)  Bus: 59 , 79 , 85 , 123  Renfe: Villaverde Bajo;En la misma sede se encuentra la Oficina de información juvenil y el Espacio de Igualdad Clara Campoamor.;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=03f7cbf06c81c010VgnVCM1000000b205a0aRCRD;MARIA MARTINEZ OVIOL;CALLE;V;12;;MADRID;MADRID;28021;LOS ROSALES;VILLAVERDE;441386;4467139;40,35087114;-3,691508909;917 109 710;;ccspetronila@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
181738;Centro Sociocultural Talleres de Creatividad (Puente de Vallecas);Secretaría: de lunes a viernes de 9 a 14 y de 17 a 18:30 horas.;22 Sala de lectura y estudio  7 aulas  Zona wifi  Cafetería;Metro: Nueva Numancia, Portazgo (línea 1)  Bus: 10, 24, 57, 103, 111, 310;;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b7ab1e79ee71c010VgnVCM1000000b205a0aRCRD;SIERRA CARBONERA;CALLE;V;74;;MADRID;MADRID;28053;SAN DIEGO;PUENTE DE VALLECAS;443641;4471476;40,39009728;-3,665329064;917 570 189 / 917 570 240;;ctcepvallecas@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
182199;Centro Sociocultural Tetuán;Secretaría: de lunes a jueves de 9:30 a 13:30 y de 17 a 18:30 horas. Viernes de 9:30 a 13:30 horas.   Julio:  abre hasta las 18 horas   Agosto:  Cerrado;1 Salón de actos / auditorio (aforo: 80 personas)  8 aulas  Zona wifi;Metro: Tetuán (línea 1)  Bus: 66, 124;Sobre accesibilidad:   Entrada a mismo nivel de calle con 2 puertas de apertura manual   Ascensor a plantas con puerta de apertura manual;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0ecb1e79ee71c010VgnVCM1000000b205a0aRCRD;BRAVO MURILLO;CALLE;V;251;;MADRID;MADRID;28020;BERRUGUETE;TETUAN;440737;4479155;40,45907131;-3,700271645;915 790 851;;csctetuan@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
182351;Centro Sociocultural Valle Inclán (Fuencarral - El Pardo);Secretaría: de lunes a jueves de 9 a 13:30 y de 16:30 a 18:30. Viernes de 9 a 13:30 horas.;Sala de exposiciones  Salón de actos / auditorio  6 aulas  Zona wifi;Bus: 67 , 132;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=aa1c1e79ee71c010VgnVCM1000000b205a0aRCRD;ARZOBISPO MORCILLO;CALLE;V;7;;MADRID;MADRID;28029;LA PAZ;FUENCARRAL-EL PARDO;441343;4481592;40,48106787;-3,693350463;913 230 805;;ccvalleinclan@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
182794;Centro Sociocultural Valverde (Fuencarral - El Pardo);Secretaría: de lunes a viernes de 9 a 13:30 y de 16:30 a 19 horas.;Sala de exposiciones  Salón de actos / auditorio  6 aulas  Zona wifi;Metro: Fuencarral (línea 10)  Bus: 66, 137;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f04c1e79ee71c010VgnVCM1000000b205a0aRCRD;ISLAS AZORES;PLAZA;V;1;;MADRID;MADRID;28034;VALVERDE;FUENCARRAL-EL PARDO;441808;4483140;40,49504564;-3,688007026;"917 364 760                                         
";;ccvalverde@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
182853;Centro Sociocultural Vicálvaro;Secretaría: de 9 a 15 horas (horario normal). De 9 a 14 horas (horario estival).;3 aulas  Sala de trabajos colectivos  Zona wifi;Metro: Vicálvaro (línea 9)  Bus: 4, 100, 106, 130, E3;;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=05ec3ef2c5ff5110VgnVCM1000000b205a0aRCRD;LAGO TITICACA;CALLE;V;10;;MADRID;MADRID;28032;CASCO HISTORICO VICALVARO;VICALVARO;448477;4472784;40,40219442;-3,608458586;917 753 200;;cscvicalvaro@madrid.es;/contenido/entidadesYorganismos/CentrosCulturales; 
183012;Hemeroteca Municipal;Lunes a Viernes, de 9 a 21 horas (peticiones hasta 20:30 horas) Del 15 de junio al 31 de julio y del 1 al 15 de septiembre: de 9 a 20:00 horas (peticiones hasta las 19:30 horas) Agosto: Lunes a Viernes, de 9 a 14 horas (peticiones hasta las 13:00 horas) Recogida de reprografía: Lunes a Viernes de 9 a 13 horas. Cerrado festivos y los días 24 y 31 diciembre.;"Los  servicios que se prestan  son los siguientes:   Información general y especializada.   Consulta de fondos: colecciones en papel, microfilmadas y digitalizadas   Préstamo para exposiciones  Reproducción de documentos  Actividades culturales: visitas guiadas; exposiciones propias o en colaboración.  Publicaciones  Servicios en línea  Acceso a hemerotecas digitales  Espacio Wifi   Para consulta de los fondos es necesario la tarjeta de lector (se expide a mayores de 18 años, presentando  D.N.I.  o Pasaporte).  Atención a personas con discapacidad auditiva. Teléfono: 91 480 06 52 Pupitres adaptados para usuarios con movilidad reducida.";Metro : San Bernardo , Ventura Rodríguez, Plaza de España, Noviciado  Bus : 1, 2, 7, 21, 44, 74, 147, Circular, Minibus M-2;Directorio:      Dirección  Inmaculada Zaragoza García Teléfono: 91 588 57 74 Correo:  zaragozagi@madrid.es    Secretaría  Teléfono: 91 588 57 77 o 91 588 57 74 Correo:  hemeroteca@madrid.es    Gestión económica y administrativa  Teléfono: 91 588 57 76 Correo:  gonzalezbj@madrid.es    Sección Contemporánea (Publicaciones en curso)  Teléfono: 91 588 57 56 y 91 513 33 65  Correo:  contemporanea@madrid.es       Sección Histórica  Teléfono: 91 480 06 52 y 91 480 06 05 Correo:  antonbmc@madrid.es    Sección Información  Teléfono: 91 588 57 72, 91 588 57 75 y  91 513 31 64 Correo:  infohemeroteca@madrid.es    Difusión  Teléfono: 91 480 05 79 Correo:  concejoml@madrid.es    Negociado de Microfilm  Teléfono: 91 588 57 73 Correo: nmicrofilm@madrid.es     Recepción  Teléfono: 91 588 57 71 y 91 588 57 64;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=11951e79ee71c010VgnVCM1000000b205a0aRCRD;CONDE DUQUE;CALLE;V;11;;MADRID;MADRID;28015;UNIVERSIDAD;CENTRO;439864;4475706;40,42793844;-3,710240347;"91 588 57 71, 91 513 31 64 (Información general)                                                                  
91 588 57 73 (Reprografía)";;hemeroteca@madrid.es;/contenido/entidadesYorganismos/BibliotecasPublicas; 
183637;Museo de Historia de Madrid;Salas de exposición permanente y de Cartografía y maquetas : de martes a domingo de 10:00 a 20 horas.  Cerrado : todos los lunes y los días 1 y 6 de enero, 1 de mayo, 24, 25 y 31 de diciembre.;Biblioteca de investigación  Servicio de documentación  Guardarropa  Zona wifi;Metro: Tribunal (líneas 1 y 10), Bilbao (líneas 1 y 4), Alonso Martínez (4, 5, 10)  Bus: 3, 21, 37, 40, 147, 149  Aparcamiento público: Barceló;Accesibilidad física:    Rampa de acceso a la entrada.  Ascensores.  Aseos adaptados.  Silla de ruedas.;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8f3079262ef5d010VgnVCM1000000b205a0aRCRD;FUENCARRAL;CALLE;V;78;;MADRID;MADRID;28004;JUSTICIA;CENTRO;440659;4475459;40,42577055;-3,700845661;917 011 863;;smuseosm@madrid.es;/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos; 
183881;Museo de San Isidro. Los orígenes de Madrid;"General:  de martes a domingo y festivos de 9:30 a 20 horas   1 de julio a 15 de septiembre:  martes a viernes de 10 a 14 horas y de 15 a 19 horas; sábados, domingos y festivos de 10 a 19 horas.   Cerrado:  todos los lunes, 1 y 6 de enero, 1 de mayo y 24, 25 y 31 de diciembre";Sala de investigadores - Biblioteca especializada en arqueología e historia madrileña - Archivo documental - El almacén visitable (más de 600 piezas arqueológicas) y el Jardín arqueobotánico (con información documentada sobre las especies de la ciudad)  Exposición permanente: 'Orígenes: Un viaje al pasado de Madrid'. Un recorrido a través de la evolución del territorio madrileño y de sus pobladores hasta el establecimiento de la Corte en 1561. Con proyecciones en 3D estereoscópicas que permiten a los visitantes interactuar con animales de hace 40.000 años procedentes de excavaciones madrileñas.      Otros espacios visitables: las estancias de San Isidro, así como una importante colección de iconografía de San Isidro y de Santa María de la Cabeza.  Investigadores: los fondos del Museo están a disposición de la comunidad científica y los investigadores podrán acceder a ella con una simple petición formal a la dirección.  Visitas guiadas por voluntarios culturales. Talleres didácticos para grupos escolares.  Zona wifi;Metro: Latina , Tirso de Molina  Bus: 3 , 17 , 18 , 23 , 35 , 60 , 65 , 148;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7b7aef4d7f71c010VgnVCM1000000b205a0aRCRD;SAN ANDRES;PLAZA;V;1;;MADRID;MADRID;28005;PALACIO;CENTRO;439801;4473945;40,412079;-3,710816103;913 667 415;;museosanisidro@madrid.es;/contenido/entidadesYorganismos/Museos; 
185595;Oficina Auxiliar de Atención a la Ciudadanía de El Pardo. Oficina de Atención a la Ciudadanía Línea Madrid Fuencarral - El Pardo;Laborables de lunes a viernes de 8:30 a 14 horas.  Cerrado el mes de agosto, los sábados y los días 24 y 31 de diciembre.  Los sábados no hay abierto ningún registro.;Gestiones con cita previa     Padrón municipal:  altas, bajas, cambios de domicilio y modificaciones de datos personales.   Cambio de domicilio en el permiso de circulación de vehículos a motor , cuando el titular sea una persona física.   Firma electrónica : acreditación de identidad para la obtención de Certificado Digital para personas físicas.   Tarjeta Azul : obtención y duplicados de la tarjeta de transporte.    Gestiones sin cita previa     Información genera l sobre el Ayuntamiento de Madrid y trámites administrativos,.   Impuestos   Peticiones de duplicados de recibos en período de pago voluntario, modificaciones del domicilio fiscal y domiciliaciones bancarias, del Impuesto sobre bienes Inmuebles (IBI), Impuesto sobre Actividades Económicas (IAE), Impuesto de Vehículos de Tración Mecánica (IVTM), Tasa de Paso de Vehículos y Tasa de basuras.  Pago con tarjeta  IBI ,  IAE ,  IVTM , Tasa de Paso de Vehículos y Tasa de Basuras, en período de pago voluntario.  Altas en el Sistema Especial de Pago del  IBI  y Tasa de Residuos.  Altas en el sistema de Pago a la Carta del  IBI y Tasa de Residuos.    Los justificantes de pago de estos impuestos y tasas se podrán solicitar bien por escrito a través del Registro General, o acudiendo a las  Oficinas de Atención al Contribuyente .   Registro:  las Oficinas de Registro del Ayuntamiento de Madrid están facultadas para recoger escritos dirigidos a cualquier órgano administrativo, ya sea de la Administración General del Estado, de la Administración Autonómica o de la Administración Local.   Multas:  consulta y pago de multas de circulación con tarjeta de crédito o débito de multas relacionadas con infracciones de tráfico.   Justificantes de Padrón:  volantes y certificados de empadronamiento. Esta oficina entrega los certificados en 72 horas.   Censo Electoral : trámites relativos al Censo Electoral, consultas y reclamaciones del Censo.  Consulta del  Ceso de Candidatos al Jurado .  Solicitud de  Teleasistencia .   Servicio de Estacionamiento Regulado (SER):  altas, bajas, modificaciones, renovaciones y domiciliaciones.   BICIMAD : información, altas, bajas, modificacion de datos personales, duplicados de abonos anuales   Avisos de desperfectos  en la ciudad: Pavimentos, iluminación, jardines, etc.  Presentación de una  sugerencia o una reclamación .   Concierto de cita previa : para ser atendido sin demoras innecesarias en los servicios del Ayuntamiento adheridos actualmente al Sistema de Atención al Ciudadano: las Oficinas de Atención Integral al Contribuyente, el Servicio de Estacionamiento Regulado y las propias Oficinas de Atención al Ciudadano.   Zona wifi;Bus: 601, 602;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=73210a47f441f010VgnVCM2000000c205a0aRCRD;CAUDILLO;PLAZA;V;2;Acceso por la calle de Mira el Rio;MADRID;MADRID;28048;EL PARDO;FUENCARRAL-EL PARDO;434259;4485962;40,51990209;-3,777376989;;;;/contenido/entidadesYorganismos/AyuntamientoMadrid/OficinasMunicipalesRegistro; 
